Session_ID,Account_ID,Customer_ID,Date,Device_Type,Feature_Used,Time_Spent,Transactions_Completed
SES0127733,ACC205403201,205403201,4/3/2022,Android,Fund Transfer,0:11:15,1
SES0120327,ACC205401123,205401123,4/3/2022,Web,Bill Payment,0:08:47,2
SES0130225,ACC205404802,205404802,4/3/2022,Android,Fund Transfer,0:06:00,2
SES0148864,ACC205404867,205404867,4/3/2022,Android,Fund Transfer,0:08:59,1
SES0119662,ACC205404428,205404428,4/3/2022,iOS,Bill Payment,0:07:40,2
SES0122362,ACC205401881,205401881,4/3/2022,Web,Balance Inquiry,0:05:56,0
SES0112206,ACC205404874,205404874,4/3/2022,Android,Balance Inquiry,0:02:22,0
SES0103125,ACC205401206,205401206,4/3/2022,Web,Fund Transfer,0:09:18,4
SES0129912,ACC205404885,205404885,4/3/2022,Android,Balance Inquiry,0:05:16,0
SES0105841,ACC205402346,205402346,4/3/2022,Android,Balance Inquiry,0:09:22,0
SES0147528,ACC205400898,205400898,4/3/2022,Android,Bill Payment,0:13:03,1
SES0102748,ACC205401928,205401928,4/3/2022,Android,Bill Payment,0:01:34,2
SES0113426,ACC205403404,205403404,4/3/2022,Android,Fund Transfer,0:11:09,1
SES0104078,ACC205403668,205403668,4/3/2022,Android,Bill Payment,0:12:40,2
SES0112634,ACC205400133,205400133,4/3/2022,Android,Fund Transfer,0:11:43,1
SES0148803,ACC205403182,205403182,4/3/2022,Android,Fund Transfer,0:14:14,2
SES0120546,ACC205403691,205403691,4/3/2022,Web,Balance Inquiry,0:13:09,0
SES0103823,ACC205402211,205402211,4/3/2022,Android,Fund Transfer,0:14:57,1
SES0103431,ACC205404832,205404832,4/3/2022,Android,Fund Transfer,0:10:11,2
SES0139661,ACC205402491,205402491,4/3/2022,Web,Balance Inquiry,0:09:33,0
SES0108345,ACC205404587,205404587,4/3/2022,Web,Balance Inquiry,0:01:43,0
SES0100276,ACC205401116,205401116,4/3/2022,Web,Balance Inquiry,0:13:18,0
SES0126200,ACC205401034,205401034,4/3/2022,Android,Balance Inquiry,0:11:49,0
SES0127273,ACC205404103,205404103,4/4/2022,Android,Fund Transfer,0:04:07,1
SES0132224,ACC205401025,205401025,4/4/2022,Android,Balance Inquiry,0:02:36,0
SES0112853,ACC205403421,205403421,4/4/2022,Web,Balance Inquiry,0:13:50,0
SES0124995,ACC205401852,205401852,4/4/2022,Android,Balance Inquiry,0:06:48,0
SES0108348,ACC205404614,205404614,4/4/2022,Android,Balance Inquiry,0:11:58,0
SES0111224,ACC205400399,205400399,4/4/2022,Android,Balance Inquiry,0:05:45,0
SES0138935,ACC205404958,205404958,4/4/2022,Web,Fund Transfer,0:10:57,1
SES0127662,ACC205400365,205400365,4/4/2022,Android,Bill Payment,0:03:57,1
SES0124066,ACC205401186,205401186,4/4/2022,Android,Balance Inquiry,0:10:10,0
SES0142744,ACC205404406,205404406,4/4/2022,iOS,Bill Payment,0:08:59,1
SES0109606,ACC205403115,205403115,4/4/2022,Android,Bill Payment,0:11:46,4
SES0115375,ACC205402824,205402824,4/4/2022,Android,Fund Transfer,0:07:12,2
SES0143410,ACC205400493,205400493,4/4/2022,Android,Balance Inquiry,0:02:36,0
SES0130523,ACC205404679,205404679,4/4/2022,iOS,Balance Inquiry,0:11:43,0
SES0121931,ACC205404185,205404185,4/4/2022,Web,Fund Transfer,0:06:16,1
SES0131677,ACC205404947,205404947,4/4/2022,Android,Balance Inquiry,0:01:18,0
SES0119443,ACC205401848,205401848,4/4/2022,Web,Fund Transfer,0:12:16,1
SES0120738,ACC205402487,205402487,4/4/2022,Android,Balance Inquiry,0:06:16,0
SES0115635,ACC205403906,205403906,4/4/2022,Web,Fund Transfer,0:03:03,1
SES0103053,ACC205404734,205404734,4/4/2022,Android,Balance Inquiry,0:13:27,0
SES0126139,ACC205401754,205401754,4/4/2022,Web,Bill Payment,0:04:41,4
SES0142911,ACC205400884,205400884,4/4/2022,iOS,Balance Inquiry,0:01:12,0
SES0114973,ACC205401844,205401844,4/4/2022,Android,Balance Inquiry,0:13:52,0
SES0132248,ACC205403526,205403526,4/4/2022,Android,Balance Inquiry,0:09:07,0
SES0113669,ACC205400774,205400774,4/4/2022,Web,Balance Inquiry,0:10:40,0
SES0143938,ACC205404524,205404524,4/4/2022,Android,Bill Payment,0:13:48,1
SES0146274,ACC205400409,205400409,4/4/2022,iOS,Balance Inquiry,0:04:22,0
SES0148589,ACC205404947,205404947,4/4/2022,Android,Balance Inquiry,0:11:41,0
SES0122411,ACC205402947,205402947,4/4/2022,Android,Fund Transfer,0:04:52,2
SES0133277,ACC205404868,205404868,4/4/2022,Web,Bill Payment,0:13:03,1
SES0101408,ACC205404936,205404936,4/4/2022,Web,Balance Inquiry,0:06:11,0
SES0126251,ACC205401099,205401099,4/4/2022,Android,Balance Inquiry,0:06:23,0
SES0131282,ACC205404636,205404636,4/4/2022,Android,Bill Payment,0:02:55,2
SES0104373,ACC205404551,205404551,4/4/2022,Web,Balance Inquiry,0:04:15,0
SES0121929,ACC205402051,205402051,4/4/2022,Android,Fund Transfer,0:09:17,1
SES0133105,ACC205402508,205402508,4/4/2022,Android,Bill Payment,0:13:09,1
SES0100458,ACC205401845,205401845,4/4/2022,Android,Balance Inquiry,0:04:10,0
SES0108115,ACC205400308,205400308,4/4/2022,Android,Fund Transfer,0:12:57,1
SES0142149,ACC205403668,205403668,4/4/2022,Android,Balance Inquiry,0:03:29,0
SES0109523,ACC205402081,205402081,4/4/2022,Android,Balance Inquiry,0:09:02,0
SES0111855,ACC205404999,205404999,4/4/2022,Android,Balance Inquiry,0:07:53,0
SES0125772,ACC205400581,205400581,4/4/2022,Web,Fund Transfer,0:10:58,2
SES0119787,ACC205402957,205402957,4/4/2022,Android,Fund Transfer,0:10:44,5
SES0125921,ACC205402144,205402144,4/4/2022,Web,Bill Payment,0:06:34,1
SES0104917,ACC205403893,205403893,4/4/2022,Android,Balance Inquiry,0:10:58,0
SES0121972,ACC205403974,205403974,4/4/2022,Android,Balance Inquiry,0:13:11,0
SES0144718,ACC205403972,205403972,4/4/2022,Web,Balance Inquiry,0:05:12,0
SES0148644,ACC205404866,205404866,4/4/2022,Web,Balance Inquiry,0:04:51,0
SES0100019,ACC205401646,205401646,4/4/2022,Android,Bill Payment,0:06:22,1
SES0141901,ACC205404350,205404350,4/4/2022,Android,Fund Transfer,0:13:47,1
SES0143424,ACC205403460,205403460,4/4/2022,Web,Balance Inquiry,0:08:47,0
SES0137400,ACC205402552,205402552,4/4/2022,Android,Fund Transfer,0:12:03,1
SES0133906,ACC205404679,205404679,4/4/2022,Android,Bill Payment,0:13:20,1
SES0113130,ACC205404590,205404590,4/5/2022,Android,Bill Payment,0:01:28,1
SES0147480,ACC205402676,205402676,4/5/2022,Android,Balance Inquiry,0:02:31,0
SES0147741,ACC205400695,205400695,4/5/2022,Web,Balance Inquiry,0:07:06,0
SES0100716,ACC205401614,205401614,4/5/2022,Android,Balance Inquiry,0:06:44,0
SES0105148,ACC205401713,205401713,4/5/2022,Android,Balance Inquiry,0:07:55,0
SES0101055,ACC205404647,205404647,4/5/2022,Web,Balance Inquiry,0:03:43,0
SES0122093,ACC205402121,205402121,4/5/2022,Android,Balance Inquiry,0:07:44,0
SES0120574,ACC205403529,205403529,4/5/2022,iOS,Fund Transfer,0:03:09,2
SES0147543,ACC205404809,205404809,4/5/2022,Web,Fund Transfer,0:08:56,1
SES0136358,ACC205402694,205402694,4/5/2022,Android,Balance Inquiry,0:02:38,0
SES0110337,ACC205403631,205403631,4/5/2022,Web,Fund Transfer,0:12:54,2
SES0121276,ACC205404081,205404081,4/5/2022,Android,Fund Transfer,0:00:37,1
SES0143394,ACC205403619,205403619,4/5/2022,Android,Balance Inquiry,0:12:02,0
SES0106515,ACC205400281,205400281,4/5/2022,Web,Fund Transfer,0:13:19,5
SES0112080,ACC205404577,205404577,4/5/2022,Android,Balance Inquiry,0:03:20,0
SES0120342,ACC205400828,205400828,4/5/2022,Web,Balance Inquiry,0:12:12,0
SES0130667,ACC205401861,205401861,4/5/2022,Android,Balance Inquiry,0:08:01,0
SES0138702,ACC205400004,205400004,4/5/2022,Android,Balance Inquiry,0:02:08,0
SES0116817,ACC205404839,205404839,4/5/2022,Android,Balance Inquiry,0:01:30,0
SES0144088,ACC205400331,205400331,4/5/2022,Android,Balance Inquiry,0:08:50,0
SES0129769,ACC205404630,205404630,4/5/2022,Android,Bill Payment,0:01:33,2
SES0115297,ACC205400159,205400159,4/5/2022,Android,Balance Inquiry,0:00:54,0
SES0115661,ACC205403640,205403640,4/5/2022,Android,Bill Payment,0:00:49,2
SES0114344,ACC205404784,205404784,4/5/2022,iOS,Balance Inquiry,0:13:12,0
SES0134701,ACC205402704,205402704,4/5/2022,Android,Balance Inquiry,0:12:50,0
SES0104098,ACC205404788,205404788,4/5/2022,Web,Bill Payment,0:04:03,1
SES0101920,ACC205404533,205404533,4/5/2022,Android,Balance Inquiry,0:09:53,0
SES0136380,ACC205402565,205402565,4/5/2022,Android,Balance Inquiry,0:08:05,0
SES0143795,ACC205404136,205404136,4/5/2022,Android,Bill Payment,0:07:54,3
SES0119811,ACC205400347,205400347,4/5/2022,Android,Balance Inquiry,0:11:03,0
SES0114021,ACC205404544,205404544,4/5/2022,Web,Balance Inquiry,0:02:28,0
SES0141988,ACC205401018,205401018,4/5/2022,Web,Balance Inquiry,0:05:03,0
SES0127066,ACC205403007,205403007,4/5/2022,Android,Balance Inquiry,0:08:59,0
SES0130074,ACC205401807,205401807,4/5/2022,Android,Balance Inquiry,0:07:51,0
SES0124351,ACC205403992,205403992,4/5/2022,iOS,Fund Transfer,0:01:45,1
SES0104302,ACC205401551,205401551,4/5/2022,Web,Balance Inquiry,0:04:27,0
SES0111468,ACC205403587,205403587,4/5/2022,Android,Balance Inquiry,0:12:41,0
SES0107575,ACC205404446,205404446,4/5/2022,iOS,Bill Payment,0:03:02,2
SES0107098,ACC205402496,205402496,4/5/2022,Android,Balance Inquiry,0:13:47,0
SES0109242,ACC205404502,205404502,4/5/2022,Android,Balance Inquiry,0:07:11,0
SES0144701,ACC205403750,205403750,4/5/2022,Android,Balance Inquiry,0:10:40,0
SES0133666,ACC205404459,205404459,4/5/2022,Web,Balance Inquiry,0:10:25,0
SES0108169,ACC205404798,205404798,4/5/2022,Android,Balance Inquiry,0:09:54,0
SES0105989,ACC205404616,205404616,4/5/2022,Web,Balance Inquiry,0:10:51,0
SES0110037,ACC205404734,205404734,4/5/2022,Android,Bill Payment,0:07:09,1
SES0107728,ACC205402895,205402895,4/5/2022,Web,Balance Inquiry,0:08:28,0
SES0124639,ACC205403308,205403308,4/5/2022,Android,Balance Inquiry,0:01:53,0
SES0135058,ACC205402519,205402519,4/5/2022,Android,Balance Inquiry,0:05:37,0
SES0130189,ACC205404568,205404568,4/5/2022,iOS,Bill Payment,0:09:26,1
SES0108616,ACC205404785,205404785,4/5/2022,Web,Balance Inquiry,0:11:16,0
SES0134600,ACC205401187,205401187,4/5/2022,Android,Bill Payment,0:07:32,1
SES0107390,ACC205400037,205400037,4/5/2022,Android,Bill Payment,0:00:34,1
SES0110493,ACC205404033,205404033,4/5/2022,Web,Balance Inquiry,0:10:18,0
SES0142651,ACC205404434,205404434,4/6/2022,Android,Bill Payment,0:08:52,1
SES0115135,ACC205402932,205402932,4/6/2022,Web,Balance Inquiry,0:07:44,0
SES0128458,ACC205401974,205401974,4/6/2022,Android,Balance Inquiry,0:09:56,0
SES0106122,ACC205403195,205403195,4/6/2022,Web,Bill Payment,0:07:39,1
SES0127189,ACC205404140,205404140,4/6/2022,Web,Bill Payment,0:06:26,3
SES0137209,ACC205402512,205402512,4/6/2022,Web,Balance Inquiry,0:04:25,0
SES0146966,ACC205400476,205400476,4/6/2022,Web,Fund Transfer,0:02:41,3
SES0101975,ACC205404854,205404854,4/6/2022,iOS,Balance Inquiry,0:10:02,0
SES0149275,ACC205402803,205402803,4/6/2022,Android,Balance Inquiry,0:13:44,0
SES0124298,ACC205404715,205404715,4/6/2022,Android,Bill Payment,0:08:27,2
SES0106604,ACC205404515,205404515,4/6/2022,Web,Balance Inquiry,0:06:00,0
SES0125559,ACC205402820,205402820,4/6/2022,Android,Fund Transfer,0:10:39,3
SES0109730,ACC205403136,205403136,4/6/2022,iOS,Balance Inquiry,0:05:55,0
SES0145632,ACC205403714,205403714,4/6/2022,iOS,Balance Inquiry,0:08:49,0
SES0104199,ACC205400169,205400169,4/6/2022,Android,Bill Payment,0:08:06,2
SES0109299,ACC205401366,205401366,4/6/2022,Web,Bill Payment,0:06:23,1
SES0108586,ACC205402892,205402892,4/6/2022,iOS,Fund Transfer,0:10:08,2
SES0140332,ACC205402032,205402032,4/6/2022,iOS,Fund Transfer,0:10:58,1
SES0129638,ACC205403619,205403619,4/6/2022,Android,Bill Payment,0:01:31,4
SES0101641,ACC205403958,205403958,4/6/2022,Android,Balance Inquiry,0:00:45,0
SES0132816,ACC205401431,205401431,4/6/2022,Android,Balance Inquiry,0:08:05,0
SES0128198,ACC205403666,205403666,4/6/2022,iOS,Balance Inquiry,0:07:26,0
SES0129716,ACC205404875,205404875,4/6/2022,Web,Fund Transfer,0:08:29,2
SES0101252,ACC205400646,205400646,4/6/2022,Android,Balance Inquiry,0:03:31,0
SES0139424,ACC205400085,205400085,4/6/2022,Android,Balance Inquiry,0:04:27,0
SES0144309,ACC205402592,205402592,4/6/2022,Android,Fund Transfer,0:03:23,1
SES0137819,ACC205401535,205401535,4/6/2022,Web,Bill Payment,0:14:00,1
SES0113261,ACC205400102,205400102,4/6/2022,Android,Balance Inquiry,0:10:30,0
SES0138514,ACC205401279,205401279,4/6/2022,Android,Balance Inquiry,0:11:21,0
SES0135831,ACC205404896,205404896,4/6/2022,Android,Bill Payment,0:13:16,2
SES0100882,ACC205404124,205404124,4/6/2022,Android,Balance Inquiry,0:03:43,0
SES0126546,ACC205401253,205401253,4/6/2022,Android,Balance Inquiry,0:14:21,0
SES0138318,ACC205404017,205404017,4/6/2022,iOS,Bill Payment,0:02:37,1
SES0117212,ACC205404567,205404567,4/6/2022,Android,Balance Inquiry,0:09:22,0
SES0110220,ACC205402199,205402199,4/6/2022,Android,Balance Inquiry,0:12:04,0
SES0117202,ACC205402644,205402644,4/6/2022,iOS,Balance Inquiry,0:11:42,0
SES0107055,ACC205400150,205400150,4/6/2022,Android,Fund Transfer,0:00:34,1
SES0126955,ACC205404792,205404792,4/6/2022,Android,Balance Inquiry,0:01:51,0
SES0142500,ACC205401141,205401141,4/6/2022,iOS,Balance Inquiry,0:03:23,0
SES0123354,ACC205404968,205404968,4/6/2022,iOS,Fund Transfer,0:00:47,4
SES0143587,ACC205402343,205402343,4/6/2022,Android,Balance Inquiry,0:03:21,0
SES0136043,ACC205401737,205401737,4/6/2022,iOS,Balance Inquiry,0:13:51,0
SES0126907,ACC205401300,205401300,4/6/2022,iOS,Bill Payment,0:03:45,1
SES0123252,ACC205403549,205403549,4/6/2022,Android,Balance Inquiry,0:13:25,0
SES0145225,ACC205404867,205404867,4/6/2022,Android,Bill Payment,0:00:37,1
SES0116784,ACC205404084,205404084,4/6/2022,Android,Bill Payment,0:05:55,3
SES0112102,ACC205404674,205404674,4/6/2022,Web,Balance Inquiry,0:09:17,0
SES0101832,ACC205404995,205404995,4/6/2022,Android,Bill Payment,0:13:46,1
SES0121292,ACC205402300,205402300,4/6/2022,Android,Balance Inquiry,0:10:12,0
SES0107960,ACC205404752,205404752,4/6/2022,iOS,Fund Transfer,0:12:43,1
SES0148421,ACC205400286,205400286,4/6/2022,Android,Balance Inquiry,0:06:34,0
SES0140557,ACC205404947,205404947,4/6/2022,Web,Bill Payment,0:08:25,1
SES0113317,ACC205404867,205404867,4/6/2022,Android,Balance Inquiry,0:12:12,0
SES0143494,ACC205404737,205404737,4/7/2022,iOS,Balance Inquiry,0:10:21,0
SES0100229,ACC205400371,205400371,4/7/2022,Android,Fund Transfer,0:01:31,2
SES0138883,ACC205404861,205404861,4/7/2022,Android,Balance Inquiry,0:14:47,0
SES0127277,ACC205404715,205404715,4/7/2022,Android,Balance Inquiry,0:04:28,0
SES0149941,ACC205402987,205402987,4/7/2022,iOS,Fund Transfer,0:03:53,3
SES0124611,ACC205404867,205404867,4/7/2022,Web,Balance Inquiry,0:03:38,0
SES0149065,ACC205404904,205404904,4/7/2022,Android,Fund Transfer,0:01:01,1
SES0125085,ACC205404952,205404952,4/7/2022,Android,Bill Payment,0:08:36,2
SES0129350,ACC205403106,205403106,4/7/2022,Android,Balance Inquiry,0:02:15,0
SES0135826,ACC205400012,205400012,4/7/2022,Android,Bill Payment,0:01:12,1
SES0130747,ACC205402916,205402916,4/7/2022,Web,Balance Inquiry,0:10:33,0
SES0145790,ACC205404490,205404490,4/7/2022,iOS,Balance Inquiry,0:11:20,0
SES0119729,ACC205404210,205404210,4/7/2022,Android,Balance Inquiry,0:04:51,0
SES0136628,ACC205402591,205402591,4/7/2022,Web,Balance Inquiry,0:01:31,0
SES0111979,ACC205402973,205402973,4/7/2022,Web,Fund Transfer,0:00:51,2
SES0113109,ACC205404176,205404176,4/7/2022,Android,Balance Inquiry,0:04:55,0
SES0107032,ACC205401227,205401227,4/7/2022,Web,Balance Inquiry,0:05:41,0
SES0103203,ACC205401161,205401161,4/7/2022,Android,Balance Inquiry,0:04:23,0
SES0121107,ACC205401634,205401634,4/7/2022,iOS,Balance Inquiry,0:00:46,0
SES0129249,ACC205400395,205400395,4/7/2022,Android,Balance Inquiry,0:03:25,0
SES0145204,ACC205404904,205404904,4/7/2022,Android,Balance Inquiry,0:01:33,0
SES0143744,ACC205403257,205403257,4/7/2022,Android,Balance Inquiry,0:13:08,0
SES0105445,ACC205404999,205404999,4/7/2022,Web,Fund Transfer,0:11:50,1
SES0108561,ACC205404635,205404635,4/7/2022,Android,Fund Transfer,0:14:45,3
SES0103486,ACC205401060,205401060,4/7/2022,Android,Bill Payment,0:08:42,1
SES0133236,ACC205404724,205404724,4/7/2022,iOS,Fund Transfer,0:01:20,1
SES0132676,ACC205404717,205404717,4/7/2022,Android,Balance Inquiry,0:14:09,0
SES0107866,ACC205401808,205401808,4/7/2022,Android,Bill Payment,0:05:37,1
SES0123581,ACC205401406,205401406,4/7/2022,Android,Balance Inquiry,0:11:50,0
SES0121946,ACC205403693,205403693,4/7/2022,Web,Fund Transfer,0:14:05,1
SES0131651,ACC205404104,205404104,4/7/2022,Android,Balance Inquiry,0:05:58,0
SES0103011,ACC205404406,205404406,4/7/2022,Web,Balance Inquiry,0:04:09,0
SES0116065,ACC205400232,205400232,4/7/2022,iOS,Balance Inquiry,0:13:34,0
SES0112375,ACC205400278,205400278,4/7/2022,Android,Bill Payment,0:14:05,1
SES0108524,ACC205404932,205404932,4/7/2022,Web,Balance Inquiry,0:00:45,0
SES0103459,ACC205404841,205404841,4/7/2022,Web,Bill Payment,0:03:40,1
SES0113007,ACC205403520,205403520,4/7/2022,Web,Balance Inquiry,0:02:31,0
SES0106448,ACC205404929,205404929,4/7/2022,Android,Balance Inquiry,0:13:56,0
SES0102480,ACC205401594,205401594,4/7/2022,Web,Bill Payment,0:05:01,1
SES0137012,ACC205403181,205403181,4/7/2022,iOS,Fund Transfer,0:07:57,2
SES0127263,ACC205402850,205402850,4/7/2022,Android,Bill Payment,0:10:24,1
SES0117846,ACC205400838,205400838,4/7/2022,Android,Balance Inquiry,0:13:33,0
SES0117001,ACC205403314,205403314,4/7/2022,Android,Balance Inquiry,0:13:55,0
SES0103876,ACC205404600,205404600,4/7/2022,Web,Balance Inquiry,0:02:52,0
SES0101368,ACC205404772,205404772,4/7/2022,Web,Bill Payment,0:13:42,5
SES0118698,ACC205401327,205401327,4/7/2022,Android,Balance Inquiry,0:07:18,0
SES0105269,ACC205400822,205400822,4/7/2022,Android,Balance Inquiry,0:03:09,0
SES0108276,ACC205400021,205400021,4/8/2022,Android,Fund Transfer,0:09:20,1
SES0102549,ACC205402030,205402030,4/8/2022,Android,Bill Payment,0:02:16,2
SES0140312,ACC205404787,205404787,4/8/2022,Android,Fund Transfer,0:01:51,2
SES0141685,ACC205402438,205402438,4/8/2022,Android,Balance Inquiry,0:05:28,0
SES0126875,ACC205403768,205403768,4/8/2022,Web,Balance Inquiry,0:04:09,0
SES0146165,ACC205401555,205401555,4/8/2022,Web,Balance Inquiry,0:02:35,0
SES0100249,ACC205404502,205404502,4/8/2022,Android,Balance Inquiry,0:09:52,0
SES0146930,ACC205402061,205402061,4/8/2022,Web,Bill Payment,0:11:12,1
SES0112925,ACC205404740,205404740,4/8/2022,Android,Balance Inquiry,0:10:42,0
SES0147953,ACC205400908,205400908,4/8/2022,iOS,Fund Transfer,0:07:48,2
SES0123412,ACC205401308,205401308,4/8/2022,Android,Balance Inquiry,0:14:52,0
SES0108522,ACC205404567,205404567,4/8/2022,Android,Balance Inquiry,0:12:51,0
SES0138344,ACC205404734,205404734,4/8/2022,Android,Balance Inquiry,0:09:28,0
SES0144857,ACC205403892,205403892,4/8/2022,Web,Balance Inquiry,0:10:58,0
SES0110348,ACC205403649,205403649,4/8/2022,Android,Fund Transfer,0:04:32,1
SES0125793,ACC205403024,205403024,4/8/2022,Web,Bill Payment,0:06:56,1
SES0129811,ACC205404655,205404655,4/8/2022,Android,Balance Inquiry,0:02:58,0
SES0114702,ACC205400150,205400150,4/8/2022,Web,Balance Inquiry,0:03:27,0
SES0133983,ACC205404979,205404979,4/8/2022,Android,Balance Inquiry,0:05:49,0
SES0113649,ACC205404298,205404298,4/8/2022,iOS,Bill Payment,0:09:20,1
SES0115997,ACC205404359,205404359,4/8/2022,Android,Balance Inquiry,0:05:36,0
SES0136146,ACC205401330,205401330,4/8/2022,Web,Bill Payment,0:10:19,1
SES0110267,ACC205404817,205404817,4/8/2022,Android,Balance Inquiry,0:02:27,0
SES0149054,ACC205404566,205404566,4/8/2022,Android,Balance Inquiry,0:05:56,0
SES0138509,ACC205402255,205402255,4/8/2022,Web,Balance Inquiry,0:04:48,0
SES0115953,ACC205401637,205401637,4/8/2022,Android,Fund Transfer,0:14:47,3
SES0142116,ACC205404637,205404637,4/8/2022,Android,Balance Inquiry,0:10:31,0
SES0146640,ACC205402879,205402879,4/8/2022,Android,Fund Transfer,0:13:16,1
SES0136180,ACC205404746,205404746,4/8/2022,Android,Balance Inquiry,0:09:34,0
SES0122305,ACC205404728,205404728,4/8/2022,Web,Balance Inquiry,0:02:39,0
SES0114546,ACC205400268,205400268,4/8/2022,Android,Balance Inquiry,0:07:12,0
SES0132333,ACC205403549,205403549,4/8/2022,Android,Bill Payment,0:00:45,1
SES0122310,ACC205403288,205403288,4/8/2022,Android,Bill Payment,0:06:13,2
SES0116847,ACC205402531,205402531,4/8/2022,Android,Fund Transfer,0:13:32,1
SES0134658,ACC205403665,205403665,4/8/2022,Web,Balance Inquiry,0:09:09,0
SES0123572,ACC205403094,205403094,4/8/2022,Android,Balance Inquiry,0:05:55,0
SES0136776,ACC205404988,205404988,4/8/2022,iOS,Balance Inquiry,0:03:17,0
SES0145365,ACC205400583,205400583,4/8/2022,Web,Balance Inquiry,0:06:42,0
SES0139852,ACC205402735,205402735,4/8/2022,Android,Balance Inquiry,0:05:38,0
SES0139624,ACC205404875,205404875,4/9/2022,Web,Balance Inquiry,0:08:30,0
SES0114232,ACC205403542,205403542,4/9/2022,Web,Fund Transfer,0:04:51,1
SES0148802,ACC205400634,205400634,4/9/2022,iOS,Fund Transfer,0:04:55,1
SES0129935,ACC205404048,205404048,4/9/2022,Android,Fund Transfer,0:14:09,1
SES0118393,ACC205402590,205402590,4/9/2022,Android,Balance Inquiry,0:07:30,0
SES0130870,ACC205404439,205404439,4/9/2022,Web,Balance Inquiry,0:08:20,0
