Account_ID,Customer_ID,Account_Type,Account_Status,Open_Date,Close_Date
ACC205401518,205401518,Current,Active,8/9/2022,
ACC205401519,205401519,Current,Active,4/29/2018,
ACC205401520,205401520,Savings,Active,11/10/2023,
ACC205401521,205401521,Current,Active,12/16/2020,
ACC205401522,205401522,Current,Active,11/9/2018,
ACC205401523,205401523,Savings,Active,9/1/2019,
ACC205401524,205401524,Savings,Active,7/19/2022,
ACC205401525,205401525,Savings,Active,7/25/2023,
ACC205401526,205401526,Current,Active,5/2/2018,
ACC205401527,205401527,Current,Active,1/24/2023,
ACC205401528,205401528,Current,Active,2/23/2018,
ACC205401529,205401529,Current,Active,3/30/2020,
ACC205401530,205401530,Current,Active,2/10/2023,
ACC205401531,205401531,Current,Active,12/18/2023,
ACC205401532,205401532,Current,Active,5/25/2018,
ACC205401533,205401533,Current,Active,12/9/2018,
ACC205401534,205401534,Current,Active,2/21/2018,
ACC205401535,205401535,Current,Active,1/25/2021,
ACC205401536,205401536,Savings,Active,8/8/2022,
ACC205401537,205401537,Current,Active,7/26/2023,
ACC205401538,205401538,Current,Active,10/7/2019,
ACC205401539,205401539,Savings,Active,3/27/2021,
ACC205401540,205401540,Savings,Active,4/21/2022,
ACC205401541,205401541,Current,Active,8/27/2020,
ACC205401542,205401542,Savings,Active,11/3/2022,
ACC205401543,205401543,Savings,Active,5/20/2020,
ACC205401544,205401544,Savings,Active,3/27/2018,
ACC205401545,205401545,Savings,Active,4/2/2019,
ACC205401546,205401546,Savings,Active,6/29/2023,
ACC205401547,205401547,Current,Active,2/23/2023,
ACC205401548,205401548,Savings,Active,11/19/2018,
ACC205401549,205401549,Savings,Active,2/8/2018,
ACC205401550,205401550,Savings,Active,3/8/2021,
ACC205401551,205401551,Current,Active,6/14/2021,
ACC205401552,205401552,Savings,Active,3/15/2021,
ACC205401553,205401553,Savings,Active,11/2/2018,
ACC205401554,205401554,Current,Active,4/16/2020,
ACC205401555,205401555,Savings,Active,7/14/2019,
ACC205401556,205401556,Current,Active,6/14/2020,
ACC205401557,205401557,Current,Active,5/22/2018,
ACC205401558,205401558,Current,Active,7/31/2020,
ACC205401559,205401559,Savings,Active,7/18/2018,
ACC205401560,205401560,Savings,Active,3/14/2023,
ACC205401561,205401561,Savings,Active,12/31/2020,
ACC205401562,205401562,Savings,Active,12/15/2020,
ACC205401563,205401563,Savings,Active,12/27/2018,
ACC205401564,205401564,Savings,Active,8/1/2020,
ACC205401565,205401565,Current,Active,7/27/2021,
ACC205401566,205401566,Savings,Active,3/27/2021,
ACC205401567,205401567,Savings,Active,8/16/2023,
ACC205401568,205401568,Current,Active,4/6/2018,
ACC205401569,205401569,Current,Active,4/30/2021,
ACC205401570,205401570,Current,Active,11/2/2022,
ACC205401571,205401571,Savings,Active,7/17/2023,
ACC205401572,205401572,Savings,Active,7/19/2021,
ACC205401573,205401573,Current,Active,6/20/2018,
ACC205401574,205401574,Current,Active,7/22/2019,
ACC205401575,205401575,Current,Active,7/15/2021,
ACC205401576,205401576,Savings,Active,10/25/2022,
ACC205401577,205401577,Current,Active,2/28/2021,
ACC205401578,205401578,Current,Active,11/13/2022,
ACC205401579,205401579,Savings,Active,3/21/2020,
ACC205401580,205401580,Savings,Active,11/27/2020,
ACC205401581,205401581,Savings,Active,9/2/2019,
ACC205401582,205401582,Savings,Active,2/6/2018,
ACC205401583,205401583,Current,Active,10/7/2018,
ACC205401584,205401584,Current,Active,11/6/2023,
ACC205401585,205401585,Savings,Active,11/6/2021,
ACC205401586,205401586,Savings,Active,9/9/2018,
ACC205401587,205401587,Savings,Active,4/24/2022,
ACC205401588,205401588,Savings,Active,10/9/2023,
ACC205401589,205401589,Current,Active,6/8/2018,
ACC205401590,205401590,Savings,Active,7/19/2019,
ACC205401591,205401591,Savings,Active,7/6/2018,
ACC205401592,205401592,Current,Active,11/14/2020,
ACC205401593,205401593,Savings,Active,12/3/2023,
ACC205401594,205401594,Savings,Active,9/14/2021,
ACC205401595,205401595,Savings,Active,3/21/2022,
ACC205401596,205401596,Current,Active,4/6/2022,
ACC205401597,205401597,Current,Active,3/3/2021,
ACC205401598,205401598,Current,Active,1/17/2023,
ACC205401599,205401599,Savings,Active,3/16/2020,
ACC205401600,205401600,Current,Active,9/9/2019,
ACC205401601,205401601,Savings,Active,9/3/2020,
ACC205401602,205401602,Current,Active,7/13/2023,
ACC205401603,205401603,Savings,Active,12/9/2021,
ACC205401604,205401604,Savings,Active,7/7/2019,
ACC205401605,205401605,Current,Active,5/28/2020,
ACC205401606,205401606,Savings,Active,9/18/2019,
ACC205401607,205401607,Savings,Active,4/2/2022,
ACC205401608,205401608,Current,Active,9/22/2021,
ACC205401609,205401609,Savings,Active,9/26/2021,
ACC205401610,205401610,Current,Active,7/31/2021,
ACC205401611,205401611,Current,Active,3/21/2018,
ACC205401612,205401612,Current,Active,1/29/2020,
ACC205401613,205401613,Savings,Active,9/1/2020,
ACC205401614,205401614,Current,Active,2/13/2021,
ACC205401615,205401615,Savings,Active,4/15/2020,
ACC205401616,205401616,Savings,Active,7/6/2018,
ACC205401617,205401617,Savings,Active,5/14/2023,
ACC205401618,205401618,Current,Active,9/19/2019,
ACC205401619,205401619,Current,Active,5/29/2021,
ACC205401620,205401620,Savings,Active,5/19/2023,
ACC205401621,205401621,Current,Active,11/30/2022,
ACC205401622,205401622,Savings,Active,3/4/2020,
ACC205401623,205401623,Savings,Active,3/10/2021,
ACC205401624,205401624,Savings,Active,7/24/2021,
ACC205401625,205401625,Savings,Active,7/12/2022,
ACC205401626,205401626,Current,Active,10/7/2019,
ACC205401627,205401627,Savings,Active,7/9/2018,
ACC205401628,205401628,Savings,Active,9/6/2019,
ACC205401629,205401629,Savings,Active,9/30/2022,
ACC205401630,205401630,Current,Active,11/15/2018,
ACC205401631,205401631,Current,Active,7/25/2019,
ACC205401632,205401632,Current,Active,11/14/2022,
ACC205401633,205401633,Savings,Active,6/15/2021,
ACC205401634,205401634,Savings,Active,10/3/2018,
ACC205401635,205401635,Current,Active,11/19/2020,
ACC205401636,205401636,Savings,Active,5/27/2019,
ACC205401637,205401637,Savings,Active,1/31/2018,
ACC205401638,205401638,Current,Active,7/18/2018,
ACC205401639,205401639,Savings,Active,5/8/2022,
ACC205401640,205401640,Savings,Active,3/20/2018,
ACC205401641,205401641,Current,Active,10/7/2019,
ACC205401642,205401642,Savings,Active,3/16/2021,
ACC205401643,205401643,Current,Active,5/17/2019,
ACC205401644,205401644,Savings,Active,6/12/2018,
ACC205401645,205401645,Savings,Active,2/27/2022,
ACC205401646,205401646,Current,Active,12/19/2018,
ACC205401647,205401647,Current,Active,1/15/2023,
ACC205401648,205401648,Current,Active,4/2/2021,
ACC205401649,205401649,Savings,Active,2/1/2021,
ACC205401650,205401650,Savings,Active,9/14/2020,
ACC205401651,205401651,Current,Active,2/4/2021,
ACC205401652,205401652,Current,Active,4/30/2021,
ACC205401653,205401653,Savings,Active,12/7/2019,
ACC205401654,205401654,Savings,Active,3/11/2022,
ACC205401655,205401655,Current,Active,11/14/2021,
ACC205401656,205401656,Current,Active,11/4/2018,
ACC205401657,205401657,Savings,Active,7/20/2021,
ACC205401658,205401658,Current,Active,5/17/2021,
ACC205401659,205401659,Savings,Active,4/7/2019,
ACC205401660,205401660,Current,Active,1/11/2019,
ACC205401661,205401661,Savings,Active,2/19/2020,
ACC205401662,205401662,Savings,Active,5/11/2019,
ACC205401663,205401663,Savings,Active,9/17/2023,
ACC205401664,205401664,Savings,Active,5/18/2023,
ACC205401665,205401665,Savings,Active,8/21/2023,
ACC205401666,205401666,Current,Active,6/20/2022,
ACC205401667,205401667,Current,Active,7/16/2022,
ACC205401668,205401668,Current,Active,3/9/2019,
ACC205401669,205401669,Savings,Active,12/26/2019,
ACC205401670,205401670,Current,Active,11/26/2023,
ACC205401671,205401671,Savings,Active,6/7/2018,
ACC205401672,205401672,Current,Active,4/6/2022,
ACC205401673,205401673,Current,Active,6/22/2023,
ACC205401674,205401674,Current,Active,6/11/2019,
ACC205401675,205401675,Current,Active,12/29/2023,
ACC205401676,205401676,Savings,Active,2/2/2022,
ACC205401677,205401677,Savings,Active,12/26/2023,
ACC205401678,205401678,Savings,Active,10/5/2018,
ACC205401679,205401679,Current,Active,1/13/2023,
ACC205401680,205401680,Current,Active,3/29/2021,
ACC205401681,205401681,Savings,Active,5/16/2023,
ACC205401682,205401682,Current,Active,11/7/2023,
ACC205401683,205401683,Current,Active,3/25/2020,
ACC205401684,205401684,Savings,Active,8/25/2018,
ACC205401685,205401685,Savings,Active,2/27/2023,
ACC205401686,205401686,Current,Active,5/1/2022,
ACC205401687,205401687,Current,Active,12/23/2019,
ACC205401688,205401688,Current,Active,7/6/2022,
ACC205401689,205401689,Savings,Active,4/15/2019,
ACC205401690,205401690,Current,Active,1/3/2021,
ACC205401691,205401691,Current,Active,6/2/2020,
ACC205401692,205401692,Savings,Active,9/17/2020,
ACC205401693,205401693,Savings,Active,5/23/2018,
ACC205401694,205401694,Current,Active,10/12/2018,
ACC205401695,205401695,Savings,Active,1/31/2021,
ACC205401696,205401696,Current,Active,2/4/2019,
ACC205401697,205401697,Savings,Active,2/21/2020,
ACC205401698,205401698,Current,Active,7/10/2021,
ACC205401699,205401699,Current,Active,5/18/2023,
ACC205401700,205401700,Current,Active,2/10/2018,
ACC205401701,205401701,Savings,Active,9/28/2020,
ACC205401702,205401702,Savings,Active,7/2/2019,
ACC205401703,205401703,Savings,Active,10/19/2023,
ACC205401704,205401704,Savings,Active,6/7/2022,
ACC205401705,205401705,Savings,Active,7/28/2023,
ACC205401706,205401706,Savings,Active,11/23/2020,
ACC205401707,205401707,Current,Active,3/12/2019,
ACC205401708,205401708,Current,Active,7/19/2018,
ACC205401709,205401709,Savings,Active,9/12/2021,
ACC205401710,205401710,Current,Active,1/4/2023,
ACC205401711,205401711,Current,Active,8/18/2019,
ACC205401712,205401712,Current,Active,3/25/2021,
ACC205401713,205401713,Savings,Active,9/5/2019,
ACC205401714,205401714,Savings,Active,5/3/2018,
ACC205401715,205401715,Current,Active,1/28/2020,
ACC205401716,205401716,Current,Active,10/9/2023,
ACC205401717,205401717,Current,Active,1/19/2018,
ACC205401718,205401718,Current,Active,12/29/2022,
ACC205401719,205401719,Current,Active,1/28/2023,
ACC205401720,205401720,Savings,Active,11/29/2019,
ACC205401721,205401721,Current,Active,1/28/2023,
ACC205401722,205401722,Current,Active,12/30/2023,
ACC205401723,205401723,Current,Active,11/26/2022,
ACC205401724,205401724,Savings,Active,1/14/2021,
ACC205401725,205401725,Savings,Active,9/20/2019,
ACC205401726,205401726,Current,Active,5/16/2023,
ACC205401727,205401727,Savings,Active,3/9/2023,
ACC205401728,205401728,Current,Active,2/1/2023,
ACC205401729,205401729,Savings,Active,12/30/2020,
ACC205401730,205401730,Savings,Active,3/29/2023,
ACC205401731,205401731,Current,Active,12/11/2023,
ACC205401732,205401732,Savings,Active,4/21/2022,
ACC205401733,205401733,Savings,Active,2/29/2020,
ACC205401734,205401734,Current,Active,6/26/2018,
ACC205401735,205401735,Savings,Active,1/12/2023,
ACC205401736,205401736,Savings,Active,10/17/2022,
ACC205401737,205401737,Current,Active,11/23/2018,
ACC205401738,205401738,Savings,Active,4/24/2021,
ACC205401739,205401739,Savings,Active,9/9/2022,
ACC205401740,205401740,Savings,Active,11/26/2018,
ACC205401741,205401741,Savings,Active,8/27/2018,
ACC205401742,205401742,Current,Active,3/18/2019,
ACC205401743,205401743,Current,Active,5/7/2018,
ACC205401744,205401744,Current,Active,3/30/2023,
ACC205401745,205401745,Savings,Active,5/2/2023,
ACC205401746,205401746,Current,Active,10/16/2018,
ACC205401747,205401747,Savings,Active,11/15/2020,
ACC205401748,205401748,Savings,Active,4/28/2023,
ACC205401749,205401749,Current,Active,10/21/2020,
ACC205401750,205401750,Savings,Active,7/15/2018,
ACC205401751,205401751,Current,Active,9/27/2020,
ACC205401752,205401752,Savings,Active,1/14/2021,
ACC205401753,205401753,Current,Active,1/26/2021,
ACC205401754,205401754,Savings,Active,11/18/2018,
ACC205401755,205401755,Current,Active,5/31/2022,
ACC205401756,205401756,Current,Active,2/12/2021,
ACC205401757,205401757,Current,Active,9/20/2021,
ACC205401758,205401758,Current,Active,3/4/2021,
ACC205401759,205401759,Current,Active,10/24/2021,
ACC205401760,205401760,Savings,Active,10/20/2018,
ACC205401761,205401761,Current,Active,6/20/2019,
ACC205401762,205401762,Current,Active,7/22/2018,
ACC205401763,205401763,Current,Active,12/25/2022,
ACC205401764,205401764,Savings,Active,10/3/2020,
ACC205401765,205401765,Current,Active,5/16/2021,
ACC205401766,205401766,Current,Active,4/21/2022,
ACC205401767,205401767,Current,Active,2/22/2018,
ACC205401768,205401768,Current,Active,11/9/2021,
ACC205401769,205401769,Current,Active,10/27/2023,
ACC205401770,205401770,Current,Active,1/11/2019,
ACC205401771,205401771,Savings,Active,6/28/2022,
ACC205401772,205401772,Savings,Active,2/27/2021,
ACC205401773,205401773,Current,Active,5/7/2020,
ACC205401774,205401774,Savings,Active,12/9/2022,
ACC205401775,205401775,Current,Active,8/20/2021,
ACC205401776,205401776,Current,Active,12/4/2023,
ACC205401777,205401777,Current,Active,6/23/2022,
ACC205401778,205401778,Savings,Active,2/16/2020,
ACC205401779,205401779,Current,Active,7/21/2023,
ACC205401780,205401780,Savings,Active,11/14/2022,
ACC205401781,205401781,Savings,Active,10/15/2022,
ACC205401782,205401782,Savings,Active,7/17/2021,
ACC205401783,205401783,Savings,Active,9/23/2020,
ACC205401784,205401784,Current,Active,12/31/2019,
ACC205401785,205401785,Savings,Active,8/14/2023,
ACC205401786,205401786,Savings,Active,8/28/2020,
ACC205401787,205401787,Savings,Active,6/10/2023,
ACC205401788,205401788,Savings,Active,2/15/2023,
ACC205401789,205401789,Current,Active,9/24/2021,
ACC205401790,205401790,Savings,Active,7/30/2023,
ACC205401791,205401791,Current,Active,4/12/2020,
ACC205401792,205401792,Current,Active,2/25/2018,
ACC205401793,205401793,Current,Active,7/19/2019,
ACC205401794,205401794,Savings,Active,9/10/2021,
ACC205401795,205401795,Savings,Active,9/20/2023,
ACC205401796,205401796,Current,Active,10/10/2022,
ACC205401797,205401797,Current,Active,4/4/2019,
ACC205401798,205401798,Current,Active,7/4/2021,
ACC205401799,205401799,Current,Active,3/18/2020,
ACC205401800,205401800,Savings,Active,11/28/2023,
ACC205401801,205401801,Current,Active,7/14/2020,
ACC205401802,205401802,Current,Active,4/6/2019,
ACC205401803,205401803,Current,Active,3/29/2020,
ACC205401804,205401804,Savings,Active,3/22/2021,
ACC205401805,205401805,Savings,Active,4/18/2020,
ACC205401806,205401806,Current,Active,7/23/2018,
ACC205401807,205401807,Savings,Active,5/24/2018,
ACC205401808,205401808,Savings,Active,10/12/2020,
ACC205401809,205401809,Current,Active,3/26/2020,
ACC205401810,205401810,Current,Active,4/28/2019,
ACC205401811,205401811,Savings,Active,1/5/2019,
ACC205401812,205401812,Current,Active,4/4/2020,
ACC205401813,205401813,Current,Active,11/12/2023,
ACC205401814,205401814,Savings,Active,3/27/2023,
ACC205401815,205401815,Current,Active,11/17/2023,
ACC205401816,205401816,Savings,Active,9/30/2023,
ACC205401817,205401817,Current,Active,11/16/2023,
ACC205401818,205401818,Current,Active,4/2/2021,
ACC205401819,205401819,Savings,Active,5/3/2020,
ACC205401820,205401820,Savings,Active,6/9/2019,
ACC205401821,205401821,Savings,Active,3/14/2018,
ACC205401822,205401822,Savings,Active,6/12/2023,
ACC205401823,205401823,Current,Active,4/25/2021,
ACC205401824,205401824,Current,Active,4/19/2023,
ACC205401825,205401825,Current,Active,10/31/2022,
ACC205401826,205401826,Current,Active,7/12/2018,
ACC205401827,205401827,Current,Active,8/17/2023,
ACC205401828,205401828,Savings,Active,1/15/2020,
ACC205401829,205401829,Savings,Active,4/9/2019,
ACC205401830,205401830,Current,Active,7/27/2023,
ACC205401831,205401831,Current,Active,4/4/2021,
ACC205401832,205401832,Current,Active,11/30/2018,
ACC205401833,205401833,Savings,Active,11/9/2022,
ACC205401834,205401834,Savings,Active,8/18/2020,
ACC205401835,205401835,Current,Active,4/8/2023,
ACC205401836,205401836,Savings,Active,6/13/2022,
ACC205401837,205401837,Current,Active,9/15/2023,
ACC205401838,205401838,Current,Active,1/21/2022,
ACC205401839,205401839,Current,Active,7/25/2022,
ACC205401840,205401840,Current,Active,10/28/2018,
ACC205401841,205401841,Current,Active,9/12/2020,
ACC205401842,205401842,Savings,Active,3/31/2018,
ACC205401843,205401843,Current,Active,2/23/2021,
ACC205401844,205401844,Savings,Active,3/7/2022,
ACC205401845,205401845,Savings,Active,12/30/2020,
ACC205401846,205401846,Current,Active,11/12/2019,
ACC205401847,205401847,Savings,Active,1/10/2019,
ACC205401848,205401848,Savings,Active,2/19/2022,
ACC205401849,205401849,Savings,Active,1/22/2020,
ACC205401850,205401850,Savings,Active,12/7/2023,
ACC205401851,205401851,Current,Active,5/11/2023,
ACC205401852,205401852,Current,Active,7/31/2021,
ACC205401853,205401853,Current,Active,6/5/2022,
ACC205401854,205401854,Savings,Active,7/31/2019,
ACC205401855,205401855,Savings,Active,3/28/2023,
ACC205401856,205401856,Savings,Active,8/22/2022,
ACC205401857,205401857,Savings,Active,5/17/2022,
ACC205401858,205401858,Savings,Active,7/29/2019,
ACC205401859,205401859,Current,Active,5/24/2023,
ACC205401860,205401860,Savings,Active,11/13/2023,
ACC205401861,205401861,Current,Active,5/20/2020,
ACC205401862,205401862,Current,Active,7/10/2023,
ACC205401863,205401863,Current,Active,7/3/2019,
ACC205401864,205401864,Current,Active,4/5/2019,
ACC205401865,205401865,Savings,Active,9/7/2019,
ACC205401866,205401866,Current,Active,11/3/2019,
ACC205401867,205401867,Current,Active,5/30/2021,
ACC205401868,205401868,Savings,Active,3/30/2018,
ACC205401869,205401869,Savings,Active,8/21/2019,
ACC205401870,205401870,Savings,Active,3/16/2022,
ACC205401871,205401871,Savings,Active,10/6/2023,
